""
epoch,train_acc,test_acc
143,0.96172,0.9472
144,0.96232,0.9452
145,0.96388,0.9458
146,0.96232,0.9485
147,0.96234,0.9483
148,0.9629,0.9438
149,0.9608,0.9409
150,0.9625,0.9414
151,0.962,0.9449
152,0.96252,0.9443
153,0.96164,0.9451
154,0.96286,0.9431
155,0.96374,0.9431
156,0.96124,0.9459
157,0.96274,0.9454
158,0.96284,0.9456
159,0.96346,0.9421
160,0.96348,0.9431
161,0.97088,0.9493
162,0.9741,0.9504
163,0.9756,0.9511
164,0.97664,0.9515
165,0.97698,0.9513
166,0.97616,0.9524
167,0.97754,0.9497
168,0.9772,0.9507
169,0.97922,0.9522
170,0.97938,0.952
171,0.97872,0.9525
172,0.9794,0.9525
173,0.97986,0.9525
174,0.97994,0.9529
175,0.9786,0.953
176,0.97854,0.9515
177,0.98008,0.9501
178,0.97946,0.9512
179,0.97938,0.9509
180,0.97994,0.9522
181,0.9789,0.9504
182,0.98052,0.9519
183,0.98056,0.952
184,0.97992,0.9508
185,0.98142,0.951
186,0.98102,0.9518
187,0.98112,0.9521
188,0.9802,0.9524
189,0.98124,0.9519
190,0.9817,0.9516
191,0.98232,0.9503
192,0.9809,0.9504
193,0.98158,0.9514
194,0.98166,0.9526
195,0.9823,0.9521
196,0.98204,0.9506
197,0.98216,0.9497
198,0.981,0.9495
199,0.98278,0.9494
200,0.98162,0.9512
""
epoch,train_acc,test_acc
1,0.43452,0.4869
2,0.6108,0.6175
3,0.6727,0.6633
4,0.71208,0.7383
5,0.73448,0.6619
6,0.7501,0.729
7,0.7612,0.7763
8,0.76782,0.729
9,0.77402,0.765
10,0.77642,0.7163
11,0.78266,0.7628
12,0.7827,0.7947
13,0.78842,0.7545
14,0.79376,0.8066
15,0.7931,0.7851
16,0.79454,0.7886
17,0.79726,0.7511
18,0.7986,0.7977
19,0.80074,0.8145
20,0.80208,0.7987
21,0.80764,0.7992
22,0.80306,0.8076
23,0.80918,0.8357
24,0.80808,0.8117
25,0.80728,0.8276
26,0.8125,0.7963
27,0.81234,0.7868
28,0.81414,0.8004
29,0.8124,0.8286
30,0.8108,0.816
31,0.8143,0.8204
32,0.81798,0.7554
33,0.81558,0.8425
34,0.81758,0.8265
35,0.81772,0.8056
36,0.822,0.8002
37,0.8206,0.7706
38,0.81778,0.7928
39,0.81888,0.8183
40,0.81874,0.8155
41,0.8183,0.8076
42,0.82482,0.8316
43,0.8223,0.8373
44,0.818,0.8259
45,0.8211,0.826
46,0.8225,0.8176
47,0.8216,0.8235
48,0.82194,0.8244
49,0.82224,0.8122
50,0.8231,0.7525
51,0.82276,0.8356
52,0.82068,0.8165
53,0.8264,0.7806
54,0.82278,0.8157
55,0.82492,0.8321
56,0.82134,0.837
57,0.82304,0.8023
58,0.82494,0.8137
59,0.8235,0.8041
60,0.82376,0.7484
61,0.8781,0.9158
62,0.89196,0.917
63,0.89584,0.9145
64,0.89918,0.9176
65,0.89834,0.9181
66,0.90056,0.9192
67,0.9006,0.9188
68,0.9007,0.9122
69,0.90372,0.9089
70,0.8995,0.9116
71,0.90098,0.9064
72,0.90218,0.9133
73,0.90016,0.9013
74,0.89986,0.9076
75,0.89978,0.9072
76,0.90204,0.9051
77,0.89868,0.9092
78,0.90122,0.9092
79,0.901,0.9093
80,0.89918,0.9085
81,0.9006,0.9207
82,0.90236,0.8953
83,0.90108,0.8992
84,0.9006,0.9081
85,0.9004,0.9081
86,0.89972,0.8918
87,0.9013,0.9147
88,0.89922,0.8771
89,0.90118,0.9127
90,0.90182,0.9085
91,0.90088,0.9181
92,0.90468,0.902
93,0.90246,0.9103
94,0.9035,0.9019
95,0.90384,0.9078
96,0.90232,0.9032
97,0.90324,0.9101
98,0.90398,0.9166
99,0.90328,0.9064
100,0.90282,0.9126
101,0.904,0.9149
102,0.90578,0.9032
103,0.90564,0.9184
104,0.9063,0.9107
105,0.90702,0.8986
106,0.90814,0.9195
107,0.9066,0.9069
108,0.90662,0.9118
109,0.9048,0.9151
110,0.90484,0.9142
111,0.90858,0.9202
112,0.9059,0.8991
113,0.9055,0.9087
114,0.90816,0.9194
115,0.90706,0.9029
116,0.90958,0.9088
