""
epoch,train_acc,test_acc
175,1.0,0.8734
176,1.0,0.874
177,1.0,0.8733
178,1.0,0.8734
179,1.0,0.8746
180,1.0,0.8738
181,1.0,0.8723
182,1.0,0.8737
183,1.0,0.8748
184,1.0,0.8735
185,1.0,0.8739
186,1.0,0.874
187,1.0,0.8732
188,1.0,0.8743
189,1.0,0.8745
190,1.0,0.8735
191,1.0,0.8736
192,1.0,0.8731
193,1.0,0.8738
194,1.0,0.8736
195,1.0,0.8738
196,1.0,0.8731
197,1.0,0.874
198,1.0,0.8736
199,1.0,0.874
200,1.0,0.8739
""
epoch,train_acc,test_acc
1,0.16188,0.2112
2,0.28304,0.3596
3,0.41064,0.4756
4,0.54834,0.5805
5,0.64802,0.665
6,0.7205,0.6401
7,0.76018,0.7229
8,0.7892,0.763
9,0.80738,0.7398
10,0.82512,0.6115
11,0.83826,0.7792
12,0.84884,0.7828
13,0.8592,0.7574
14,0.86626,0.6833
15,0.87446,0.7092
16,0.87592,0.7817
17,0.88522,0.7581
18,0.88836,0.7838
19,0.89264,0.7905
20,0.89738,0.7921
21,0.89928,0.767
22,0.90264,0.7787
23,0.90366,0.7461
24,0.90478,0.7645
25,0.90796,0.7652
26,0.9098,0.7011
27,0.91036,0.7616
28,0.9137,0.7841
29,0.91448,0.7658
30,0.91566,0.7262
31,0.91532,0.7835
32,0.91796,0.7554
33,0.91706,0.7794
34,0.91876,0.791
35,0.91948,0.7766
36,0.92096,0.7509
37,0.92212,0.7554
38,0.92266,0.7974
39,0.92246,0.7876
40,0.92068,0.7879
41,0.92458,0.7888
42,0.9251,0.7998
43,0.92458,0.7418
44,0.92424,0.7513
45,0.92648,0.7823
46,0.92512,0.7873
47,0.92402,0.7945
48,0.92934,0.7725
49,0.92604,0.7885
50,0.92804,0.7883
51,0.926,0.7848
52,0.92896,0.7885
53,0.9269,0.7881
54,0.92834,0.8069
55,0.92762,0.7891
56,0.93146,0.7566
57,0.92874,0.7768
58,0.93216,0.7818
59,0.93152,0.7995
60,0.92888,0.7833
61,0.986,0.8572
62,0.99952,0.8591
63,0.99996,0.8595
64,1.0,0.8615
65,1.0,0.861
66,1.0,0.8611
67,1.0,0.8624
68,1.0,0.8625
69,1.0,0.8613
70,1.0,0.8612
71,1.0,0.8627
72,1.0,0.8631
73,1.0,0.8635
74,1.0,0.8633
75,1.0,0.8644
76,1.0,0.865
77,1.0,0.8655
78,1.0,0.8645
79,1.0,0.8663
80,1.0,0.8663
81,1.0,0.866
82,1.0,0.8672
83,1.0,0.8667
84,1.0,0.8668
85,1.0,0.8672
86,1.0,0.8678
87,1.0,0.8683
88,1.0,0.8685
89,1.0,0.8679
90,1.0,0.8693
91,1.0,0.87
92,1.0,0.8694
93,1.0,0.8709
94,1.0,0.8694
95,1.0,0.8699
96,1.0,0.8702
97,1.0,0.87
98,1.0,0.8702
99,1.0,0.8701
100,1.0,0.8696
101,1.0,0.8719
102,1.0,0.8708
103,1.0,0.8724
104,1.0,0.8716
105,1.0,0.871
106,1.0,0.8721
107,1.0,0.8735
108,1.0,0.8719
109,1.0,0.8715
110,1.0,0.8722
111,1.0,0.8722
